"","siteid","lat","long","ecoreg","era","area","lev_doc","lev_no3","lev_tn","lev_tp","temp","precip","elev","forest","wetland","urban","ag","roads"
"132","FW08AZ075",33.10544383,-109.299405,"13","Year2008",6920.660156,26.4204900797726,-62.4484310976443,-44.0165153111149,-24.7110677290205,14.4,405,2079.76,70.662,0.162,0.412,0.017,"0.478"
"133","FW08AZ077",36.31935689,-111.8628923,"10","Year2008",285257,40.6733506696563,149.118580934411,46.8289429034153,-23.6774592928697,10.2,312,2147.55,29.395,1.073,0.881,2.672,"0.578"
"134","FW08AZ087",33.61772,-110.9110334,"13","Year2008",10586.7998,38.5793281443267,-95.529764928809,-52.183660137323,-64.7200258881769,18,449,1913.89,70.474,0.191,0.387,0.014,"0.604"
"135","FW08AZ090",32.71136818,-114.3204076,"10","Year2008",81121.89844,59.4603785969988,7.76364314702337,29.8842737493099,-6.36166662674719,22.9,101,1110.97,15.893,0.577,3.774,3.268,"0.808"
"136","FW08AZ093",36.84694709,-111.6169441,"10","Year2008",282473,50.0308334351201,156.240986686469,48.1469115504078,-22.4667574729049,14.2,120,2151.07,29.516,1.082,0.885,2.698,"0.576"
"137","FW08AZ098",36.09844446,-113.3168975,"10","Year2008",370548,41.2770018131123,196.554751096426,75.3834475420236,-27.2416582431062,14.9,268,2086.64,27.652,0.876,0.839,2.074,"0.609"
"138","FW08AZ100",33.8736257,-111.3058217,"13","Year2008",2068.169922,-0.179443151099184,-16.4304119439777,-14.7981312272102,-13.2265564048138,16.3,508,1505.57,52.613,0.134,0.667,0.025,"0.549"
"139","FW08AZ107",32.71967085,-109.0974956,"10","Year2008",8745.910156,-0.224076606416177,1.50797475415827,0.556444415598701,-0.119888746272144,15.4,324,1998.39,49.879,0.144,0.296,0.32,"0.446"
"140","FW08AZ109",36.40030653,-112.556161,"10","Year2008",355595,48.3258105856058,186.213259721415,59.7724664346974,-37.4897830944885,13.9,267,2099.37,27.784,0.91,0.852,2.156,"0.606"
"141","FW08AZ134",32.89332433,-109.7940786,"12","Year2008",24831.5,0,0,0,0,17.1,291,1792.44,42.449,0.199,0.669,0.995,"0.456"
"142","FW08AZ139",33.02098181,-109.2997034,"12","Year2008",7067.540039,-15.2509660658641,-28.4619939955299,-26.8438610537659,-16.3379988527499,14.4,405,2067.78,69.473,0.16,0.503,0.017,"0.48"
"143","FW08AZ155",33.08808747,-109.4624855,"13","Year2008",1548.219971,1.20897089021602,-13.5064547172391,-10.2469603205975,-4.17157513276514,13.8,423,1833.47,60.191,0.281,0.454,0.001,"0.314"
"144","FW08AZ171",33.67588001,-109.0840924,"13","Year2008",312.4330139,1.1385362899154,-2.81923271788575,-2.19825634830739,-0.870807104213032,7.2,504,2370.34,96.859,0.06,0.386,0,"1.497"
"145","FW08AZ194",31.56235429,-111.0460433,"12","Year2008",2632.070068,9.8761918616664,10.7642258002426,10.0290295156888,273.481896781035,16.8,447,1385.71,8.022,0.201,2.008,0.43,"0.678"
"146","FW08AZ260",34.37598408,-110.0121231,"13","Year2008",242.0350037,3.29699661264883,-2.13485232864267,-0.216475548517025,0.950178466946953,11,365,2069.25,72.499,0.034,2.612,0.046,"2.15"
"147","FW08CA017",36.96370514,-119.2314146,"11","Year2008",125.8769989,0.625188348262486,-0.573634666564681,0.568915056266243,0.0815736113661696,15.2,687,1340.03,80.443,0.021,0.039,0,"2.06"
"148","FW08CA020",41.31852852,-123.5279597,"6","Year2008",29282.09961,NA,NA,NA,NA,11.1,1352,1385.35,50.7,2.037,1.896,7.341,"1.48"
"149","FW08CA020",41.31852852,-123.5279597,"6","Year2008",29282.09961,NA,NA,NA,NA,11.1,1352,1385.35,50.7,2.037,1.896,7.341,"1.48"
"150","FW08CA020",41.31852852,-123.5279597,"6","Year2008",29282.09961,NA,NA,NA,NA,11.1,1352,NA,NA,NA,NA,NA,NA
"151","FW08CA020",41.31852852,-123.5279597,"6","Year2008",29282.09961,NA,NA,NA,NA,11.1,1352,NA,NA,NA,NA,NA,NA
"152","FW08CA022",34.35671323,-119.0198808,"11","Year2008",3564.51001,9.76756519565139,1278.04865822822,291.146160916886,-1.71043101351032,14.5,508,999.914,18.24,0.241,7.533,1.687,"1.23"
"153","FW08CA031",38.81627171,-123.0111924,"11","Year2008",1606.400024,7.38235329047158,-7.17604893426713,0.374242425667859,7.44738204423709,13.3,1151,482.988,33.982,0.146,6.377,4.335,"1.52"
"154","FW08CA031",38.81627171,-123.0111924,"11","Year2008",1606.400024,7.38235329047158,-7.17604893426713,0.374242425667859,7.44738204423709,13.3,1151,482.988,33.982,0.146,6.377,4.335,"1.52"
"155","FW08CA031",38.81627171,-123.0111924,"11","Year2008",1606.400024,7.38235329047158,-7.17604893426713,0.374242425667859,7.44738204423709,13.3,1151,NA,NA,NA,NA,NA,NA
"156","FW08CA031",38.81627171,-123.0111924,"11","Year2008",1606.400024,7.38235329047158,-7.17604893426713,0.374242425667859,7.44738204423709,13.3,1151,NA,NA,NA,NA,NA,NA
"157","FW08CA035",38.80836238,-121.6352071,"11","Year2008",15780.90039,0,0,0,0,16.3,475,1221.1,62.418,0.91,3.051,6.764,"1.869"
"158","FW08CA036",40.80247233,-122.9300163,"6","Year2008",3.662100077,NA,NA,NA,NA,10.6,1025,1633.15,80.732,0,1.696,0,"1.453"
"159","FW08CA038",34.42493996,-118.5570537,"11","Year2008",826.0640259,20.8911659276283,900.04678875415,196.604706993994,60.7865606980529,16.2,440,836.467,5.488,0.119,16.812,0.207,"2.188"
"160","FW08CA040",41.53926058,-123.5267321,"6","Year2008",27045.19922,NA,NA,NA,NA,9.5,1326,1398.15,48.055,2.204,1.897,7.949,"1.495"
"161","FW08CA044",41.48963055,-120.6045859,"6","Year2008",2821.600098,NA,NA,NA,NA,8.1,341,1680.6,27.201,1.272,0.974,6.372,"1.161"
"162","FW08CA046",39.4667372,-120.9644497,"6","Year2008",41.10540009,NA,NA,NA,NA,11.2,1612,1389.5,81.577,0,2.448,0,"2.833"
"163","FW08CA054",40.21900408,-121.9974197,"11","Year2008",303.1669922,-0.311529847704408,-1.52699149423622,-0.805167216677202,3.99472294061885,14.8,909,1063.77,50.72,0.084,0.628,0,"1.537"
"164","FW08CA056",41.45639606,-123.9355648,"7","Year2008",38656.89844,2.41067588107062,-6.01243885890903,-0.903014547105215,-1.08329717315972,10.7,1705,1306.88,56.997,1.55,2.068,5.57,"1.522"
"165","FW08CA059",40.00190523,-121.2682255,"6","Year2008",4471.259766,NA,NA,NA,NA,8.6,1029,1639.59,73.677,0.859,1.148,0.66,"1.886"
"166","FW08CA061",37.59637606,-121.1287613,"11","Year2008",4915.080078,30.0233824312808,2235.63310966861,505.431429210272,190.187481223898,16.4,286,1467.52,37.12,0.556,3.486,6.375,"1.065"
"167","FW08CA063",40.31843895,-123.771013,"6","Year2008",5787.759766,NA,NA,NA,NA,12,1595,904.746,53.661,0.063,2.995,0.26,"1.304"
"168","FW08CA067",38.57234221,-121.3577452,"11","Year2008",4977.109863,1.13653407566042,-28.7096379795541,-5.10186803816682,-16.7124368876206,16.1,458,1294.41,66.05,0.361,4.737,0.045,"2.226"
"169","FW08CA068",41.84331069,-122.8997348,"6","Year2008",22427.69922,NA,NA,NA,NA,7.3,783,1442.26,44.979,2.649,1.633,8.859,"1.473"
"170","FW08CA075",39.90521376,-121.0465597,"6","Year2008",2.718899965,NA,NA,NA,NA,8.1,1131,1489.14,94.108,0,0,0,"2.763"
"171","FW08CA097",38.27112926,-119.3316508,"10","Year2008",7.257579803,-0.000234451755398218,-0.00119491008760801,-0.000741083134879426,0.00363256042156118,5.8,367,2643.56,21.25,0,0,0,"0.037"
"172","FW08CA102",40.72400294,-124.1173927,"7","Year2008",5.946280003,0.00338540266413622,-0.000733718508339311,-0.000567435453089615,0.000608971638196921,11.5,1261,163.558,89.626,0,0.44,0,"0.474"
"173","FW08CA116",41.31835724,-123.0505146,"6","Year2008",47.5381012,NA,NA,NA,NA,7.9,929,1732.32,81.113,0.015,1.244,0,"1.332"
"174","FW08CA132",41.95444069,-122.6616322,"6","Year2008",18.36190033,NA,NA,NA,NA,9.2,565,1335.83,69.531,0,6.323,0,"4.647"
"175","FW08CA139",39.59862885,-120.9971607,"6","Year2008",6.439660072,NA,NA,NA,NA,9.8,1509,1429.91,81.428,0,0,0,"2.783"
"176","FW08CA145",37.56388064,-118.7547913,"10","Year2008",31.73290062,-0.00254510637603624,-0.00457129956010087,-0.0050598491254353,-0.00392782435771635,5.2,411,3232.43,27.54,0.391,0,0,"0.519"
"177","FW08CA155",38.06906649,-122.5344472,"11","Year2008",13.92329979,0.150227424272925,0.0593089921285128,0.120017124083587,0.0618707547568452,13.9,919,139.982,54.133,0,30.268,0,"3.965"
"178","FW08CA168",41.64846253,-124.0884502,"7","Year2008",16.75,-0.00121863435532401,0.000930971114507784,-0.00108225112528272,-0.0011879900950537,10.9,1942,310.641,91.695,0,5.61,0,"2.316"
"179","FW08CA170",40.07704424,-121.5625018,"6","Year2008",112.6549988,NA,NA,NA,NA,9.5,980,1736.15,87.027,0.456,1.521,0,"1.804"
"180","FW08CA199",38.83027731,-122.9060675,"11","Year2008",96.46959686,-0.148696063181948,19.2924668466691,3.69480560916319,-0.500820732559076,14,1085,743.724,45.133,0,2.268,0,"0.569"
"181","FW08CA207",40.10650954,-123.793817,"7","Year2008",8.84856987,0.000398525163064305,-0.00135513167296424,-0.0011434477252478,-0.00072382844847158,11.6,1687,344.035,64.662,0,3.255,0,"1.567"
"182","FW08CA222",39.2998874,-120.9695012,"6","Year2008",12.02169991,NA,NA,NA,NA,12.2,1496,1057.51,91.14,0,1.925,0,"3.448"
"183","FW08CO020",38.06505925,-102.3363777,"9","Year2008",298.4140015,0.0175005425558742,-0.0209541070362104,-0.0112721135664103,-0.0139864585041289,11.5,369,1172.06,0,0.037,1.072,28.093,"0.521"
"184","FW08CO021",39.98812383,-108.7779574,"10","Year2008",912.7269897,0.314168792844531,-0.000391474879466553,0.252356975747661,0.893830435274378,7,328,2166.25,70.303,0.336,0.31,0.467,"0.904"
"185","FW08CO023",38.55320856,-107.5189582,"6","Year2008",111.4349976,NA,NA,NA,NA,4.4,416,2926.09,76.497,0.661,0.027,0.12,"0.589"
"186","FW08CO025",38.86531333,-108.398139,"10","Year2008",19689,3.80528166901904,40.3599813987778,23.6926796299079,12.0366301817915,10.8,258,NA,NA,NA,NA,NA,NA
"187","FW08CO025",38.86531333,-108.398139,"10","Year2008",19689,3.80528166901904,40.3599813987778,23.6926796299079,12.0366301817915,10.8,258,NA,NA,NA,NA,NA,NA
"188","FW08CO025",38.86531333,-108.398139,"10","Year2008",19689,3.80528166901904,40.3599813987778,23.6926796299079,12.0366301817915,10.8,258,2688.03,54.538,1.388,1.124,5.291,"0.8"
"189","FW08CO025",38.86531333,-108.398139,"10","Year2008",19689,3.80528166901904,40.3599813987778,23.6926796299079,12.0366301817915,10.8,258,2688.03,54.538,1.388,1.124,5.291,"0.8"
"190","FW08CO027",39.36936448,-106.4524344,"6","Year2008",17.51709938,NA,NA,NA,NA,-0.7,583,3519.15,36.849,2.692,0,0,"0"
"191","FW08CO028",37.60461992,-103.6059701,"9","Year2008",7184.109863,0.231978233513659,-0.5782398614789,-0.459689884539285,-0.44017650763021,11.6,329,1929.05,24.615,1.004,0.605,1.223,"0.518"
"192","FW08CO029",37.71406868,-106.8381694,"6","Year2008",145.595993,NA,NA,NA,NA,0.8,660,3351.73,64.391,3.545,0,0,"0.068"
"193","FW08CO031",40.15970307,-105.1184267,"9","Year2008",625.4299927,0.00876125012653231,-0.0470926820236819,-0.0339990290027916,-0.0435707009792938,9.8,384,2612.78,59.494,2.057,2.524,3.741,"0.713"
"194","FW08CO032",40.94131522,-102.3414153,"9","Year2008",58919,1.02120654786958,3.08069304333416,1.72931200019073,-2.52489950725406,9.7,447,1858.01,14.748,1.716,6.354,23.535,"1.349"
"195","FW08CO033",37.17607951,-105.7310464,"10","Year2008",11191.5,1.57080586832805,-2.0570076847153,1.18673520272037,6.26672846173145,5.4,237,2873.9,37.699,5.389,1.438,7.681,"0.838"
"196","FW08CO036",40.39450659,-103.4773327,"9","Year2008",43446,0.0515768917005649,7.85941572535497,5.60476967347012,1.81429138141584,9.6,375,2000.32,19.873,2.008,7.331,20.079,"1.535"
"197","FW08CO037",40.47796874,-108.908221,"10","Year2008",21094.59961,6.18003174567794,-3.16907926623639,0.828462869289964,13.6804150992626,5.6,331,2227.84,28.212,0.825,0.615,3.343,"0.675"
"198","FW08CO038",39.07659754,-106.0063979,"6","Year2008",222.220993,NA,NA,NA,NA,0,502,3348.96,47.855,6.238,0,0.051,"0.46"
"199","FW08CO046",39.65512779,-107.0671515,"6","Year2008",8801.469727,NA,NA,NA,NA,3.6,419,2855.25,53.378,2.623,1.097,1.734,"0.769"
"200","FW08CO046",39.65512779,-107.0671515,"6","Year2008",8801.469727,NA,NA,NA,NA,3.6,419,2855.25,53.378,2.623,1.097,1.734,"0.769"
"201","FW08CO046",39.65512779,-107.0671515,"6","Year2008",8801.469727,NA,NA,NA,NA,3.6,419,NA,NA,NA,NA,NA,NA
"202","FW08CO046",39.65512779,-107.0671515,"6","Year2008",8801.469727,NA,NA,NA,NA,3.6,419,NA,NA,NA,NA,NA,NA
"203","FW08CO047",39.91225933,-104.8821446,"9","Year2008",12234.09961,0.845279554922979,2.87017598562206,4.04607897567527,4.56777240250907,10.1,388,2562.58,38.843,2.805,11.954,0.855,"2.56"
"204","FW08CO049",37.35910031,-105.7663982,"10","Year2008",6699.640137,0.664209607643578,-1.19902482319241,0.39994182655577,5.10908045043667,5.6,212,2942.35,40.653,6.004,1.632,8.554,"0.64"
"205","FW08CO050",39.9509454,-107.6782685,"6","Year2008",1246.599976,NA,NA,NA,NA,4.1,486,2907.39,71.955,3.029,0.274,1.229,"0.254"
"206","FW08CO053",40.45365821,-108.4544306,"10","Year2008",9857.80957,4.52419495664833,-1.81187419380334,3.27531104264449,12.5769161525718,5.7,324,2319.01,41.344,1.106,0.951,5.608,"0.792"
"207","FW08CO054",39.40353901,-105.1696151,"6","Year2008",5455.060059,NA,NA,NA,NA,5.3,452,2854.9,39.389,3.685,1.253,0.264,"1.217"
"208","FW08CO055",38.93286215,-107.4000133,"6","Year2008",1299.709961,NA,NA,NA,NA,4.1,393,2720.74,76.055,1.155,0.464,1.204,"0.409"
"209","FW08CO059",40.67763476,-105.4137229,"6","Year2008",1074.130005,NA,NA,NA,NA,5.7,388,2926.7,73.885,1.2,0.577,0.026,"0.371"
"210","FW08CO060",37.8173524,-103.3687502,"9","Year2008",8488.870117,0.348683466834454,-0.68325835408601,-0.484445859170433,-0.29542255844139,11.8,322,1859.94,22.137,0.918,0.577,1.116,"0.51"
"211","FW08CO062",39.9576387,-106.5497604,"6","Year2008",6268.310059,NA,NA,NA,NA,2.7,425,2916.77,53.914,2.988,1.479,1.738,"0.842"
"212","FW08CO066",40.52190611,-108.2847026,"10","Year2008",9677.200195,3.16928085264231,-0.773951843284848,0.858934262130297,4.1608672899478,5.5,318,2326.56,41.739,1.123,0.954,5.683,"0.793"
"213","FW08CO072",37.34161814,-103.9085079,"9","Year2008",4497.910156,-0.028834332619168,-0.338488544874267,-0.285295169299745,-0.194498922493395,11.5,332,2102.8,35.242,1.489,0.771,1.754,"0.655"
"214","FW08CO073",37.06135096,-105.982904,"10","Year2008",835.8049927,0.139656093943644,-0.142198060806028,0.0301991382630272,0.337756583899971,5.3,255,2868.15,35.605,3.181,0.485,1.383,"0.548"
"215","FW08CO076",39.63865573,-102.1136539,"9","Year2008",4592.689941,0.335856073672971,-0.358745230099253,-0.159863541491636,-0.0588087315401266,10.3,440,1388.84,0.061,0.483,3.469,53.537,"0.884"
"216","FW08CO083",37.72262415,-108.2352535,"6","Year2008",164.6309967,NA,NA,NA,NA,3.1,679,3105.86,82.82,0.427,0,0.428,"0.387"
"217","FW08CO085",39.80551126,-108.6537634,"10","Year2008",303.2479858,0.112487905228918,-0.0557372503386531,0.0786038145801518,0.472042798738747,4.9,450,2337.6,73.032,0.29,0,0.525,"0.604"
"218","FW08CO086",39.54923087,-105.1317434,"6","Year2008",69.33599854,NA,NA,NA,NA,9.4,428,2299.29,68.706,3.232,1.353,0.27,"1.695"
"219","FW08CO087",38.18577342,-106.4895271,"6","Year2008",32.59420013,NA,NA,NA,NA,1,501,2934.82,67.535,1.01,1.606,0.061,"0.64"
"220","FW08CO103",38.60455418,-106.4649269,"6","Year2008",28.68930054,NA,NA,NA,NA,-0.9,609,3472.15,47.599,2.874,0,0,"1.133"
"221","FW08CO123",40.89838315,-105.3801509,"6","Year2008",498.8510132,NA,NA,NA,NA,5.4,379,2602.62,75.343,2.319,0.628,0.11,"0.677"
"222","FW08CO125",37.58700212,-104.8386308,"9","Year2008",692.7630005,-0.00148034369220883,-0.0557315039401863,-0.0490315438513395,-0.0508028555118588,8.2,413,2542.6,42.565,1.062,1.311,0.754,"0.714"
"223","FW08CO129",38.06736596,-105.08476,"6","Year2008",54.95529938,NA,NA,NA,NA,3.9,506,3026.53,87.689,0.818,0.817,0.007,"1.195"
"224","FW08CO136",37.41580693,-102.5614433,"9","Year2008",418.3900146,0.0463909808601367,-0.0333536759957415,-0.0212518172116725,-0.00403318008878928,11.7,384,1417.99,0.102,0.02,5.392,30.16,"0.904"
"225","FW08CO138",40.35619514,-106.4882247,"6","Year2008",5.066999912,NA,NA,NA,NA,1.3,531,2818.1,67.691,7.372,0,0,"0"
"226","FW08CO143",39.81050134,-106.0032326,"6","Year2008",17.30719948,NA,NA,NA,NA,0.6,551,3410.16,59.82,0,0,0,"0"
"227","FW08CO171",40.62352247,-105.9780085,"6","Year2008",0.602100015,NA,NA,NA,NA,-0.4,653,3212.56,78.177,0,0,0,"0"
"228","FW08CT003",41.38091845,-72.78024571,"8","Year2008",2.7026999,-6.67182191875515e-05,-7.34894471834516e-05,-7.04711190168513e-05,-7.15212243366199e-05,10,1206,158.902,94.138,5.295,0.566,0,"0.121"
"229","FW08CT004",41.39886615,-73.38664778,"8","Year2008",3.162780046,-4.41127424388993e-05,-2.44964573318862e-05,-3.06665865935351e-05,-8.43899682897268e-05,9.4,1213,150.737,39.068,4.492,44.241,9.639,"6.036"
"230","FW08CT005",41.89122924,-72.66210156,"8","Year2008",1532.949951,-0.0168397099586573,-0.0273824903880838,-0.0245447207970166,-0.026124514574723,9.6,1137,267.051,70.826,4.843,14.984,5.105,"2.48"
"231","FW08CT005",41.89122924,-72.66210156,"8","Year2008",1532.949951,-0.0168397099586573,-0.0273824903880838,-0.0245447207970166,-0.026124514574723,9.6,1137,267.051,70.826,4.843,14.984,5.105,"2.48"
"232","FW08CT005",41.89122924,-72.66210156,"8","Year2008",1532.949951,-0.0168397099586573,-0.0273824903880838,-0.0245447207970166,-0.026124514574723,9.6,1137,NA,NA,NA,NA,NA,NA
"233","FW08CT005",41.89122924,-72.66210156,"8","Year2008",1532.949951,-0.0168397099586573,-0.0273824903880838,-0.0245447207970166,-0.026124514574723,9.6,1137,NA,NA,NA,NA,NA,NA
"234","FW08CT006",41.78270426,-71.89588061,"8","Year2008",1197.48999,-0.00694682525148795,-0.0260741538173943,-0.0204438474945142,-0.0328016004202695,9.1,1220,190.206,62.596,11.256,13.173,8.483,"2.474"
"235","FW08CT007",41.5405881,-72.55125787,"8","Year2008",28207.80078,-0.407353745643279,-0.577966475959874,-0.545332565064275,-0.675617249716354,9.6,1216,360.369,75.177,3.662,9.289,6.588,"1.846"
"236","FW08CT008",41.39176207,-73.15460102,"8","Year2008",4.054269791,-8.38193099870904e-05,-4.64168466709242e-05,-5.92471852722438e-05,-0.000116250930742538,9.6,1224,168.263,72.917,1.222,14.775,6.421,"4.183"
"237","FW08CT009",41.63414725,-72.74883502,"8","Year2008",53.70040131,-0.000679388233907613,-0.000691457941594979,-0.000445083405542999,-0.00110062228352713,9.9,1210,76.86,47.405,4.675,35.113,7.426,"4.028"
"238","FW08CT012",41.7102284,-72.6180268,"8","Year2008",27641,-0.409403566388509,-0.598961203198623,-0.572192075723408,-0.685528200804355,9.6,1165,366.103,75.765,3.633,8.781,6.539,"1.798"
"239","FW08CT015",41.64140453,-73.47779405,"5","Year2008",2618.590088,-4.13380976654722,54.0060008345515,-0.566131210334708,1.19817653962558,9,1183,340.999,69.068,5.6,7.87,13.595,"1.659"
"240","FW08CT016",41.84447692,-72.6319959,"8","Year2008",1571.400024,-0.0200744534429618,-0.0228019610261747,-0.0211720936274981,-0.0250088237193737,9.6,1137,NA,NA,NA,NA,NA,NA
"241","FW08CT016",41.84447692,-72.6319959,"8","Year2008",1571.400024,-0.0200744534429618,-0.0228019610261747,-0.0211720936274981,-0.0250088237193737,9.6,1137,NA,NA,NA,NA,NA,NA
"242","FW08CT016",41.84447692,-72.6319959,"8","Year2008",1571.400024,-0.0200744534429618,-0.0228019610261747,-0.0211720936274981,-0.0250088237193737,9.6,1137,261.454,69.715,4.88,15.992,5.183,"2.542"
"243","FW08CT016",41.84447692,-72.6319959,"8","Year2008",1571.400024,-0.0200744534429618,-0.0228019610261747,-0.0211720936274981,-0.0250088237193737,9.6,1137,261.454,69.715,4.88,15.992,5.183,"2.542"
"244","FW08CT017",41.62374349,-72.08866261,"8","Year2008",1166.949951,-0.0111627335177101,-0.0236976458660452,-0.0238097696732896,-0.0319951136416124,9.5,1231,181.751,69.092,9.922,9.841,7.387,"2.163"
"245","FW08CT018",41.8709189,-72.96373261,"5","Year2008",612.2810059,-0.777513707273273,1.51540719675175,-0.672248672363221,-0.399465795436658,8.4,1232,384.725,80.795,5.124,7.131,2.496,"1.704"
"246","FW08CT020",41.57492863,-73.41535386,"8","Year2008",2902.110107,-0.0401188552995216,-0.0828698371073247,-0.0637589616083821,-0.0829030131122942,9,1183,329.27,68.725,5.332,8.321,13.021,"1.754"
"247","FW08CT021",41.95209549,-72.60858197,"8","Year2008",25019.59961,-0.35359202934918,-0.607966561209835,-0.562079640391293,-0.679658134669892,9.6,1137,384.601,77.859,3.435,6.912,6.373,"1.607"
"248","FW08CT022",41.67571643,-71.95359923,"8","Year2008",1543.060059,-0.0117131733401274,-0.0340661895286244,-0.0283016758229838,-0.0432889436948494,9.1,1220,177.747,62.293,12.561,12.174,8.867,"2.326"
