"","siteid","lat","long","ecoreg","era","area","lev_doc","lev_no3","lev_tn","lev_tp","temp","precip","elev","forest","wetland","urban","ag"
"142","NLA06608-0006",41.67757315,-73.14469782,"8","Year2012",23.09818365,-0.00324349489908485,-0.0579504421969825,-0.0234160217016877,-0.0281921070147483,8.4,1247,198.75,68.847667,1.441876,6.32867,17.470091
"143","NLA06608-0006",41.67757315,-73.14469782,"8","Year2012",23.09818365,-0.00324349489908485,-0.0579504421969825,-0.0234160217016877,-0.0281921070147483,8.4,1247,198.75,68.847667,1.441876,6.32867,17.470091
"144","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"145","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"146","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"147","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"148","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"149","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"150","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"151","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"152","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"153","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"154","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"155","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"156","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"157","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"158","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"159","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"160","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"161","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"162","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"163","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"164","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"165","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"166","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"167","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"168","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"169","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"170","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"171","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"172","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"173","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"174","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"175","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"176","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"177","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"178","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"179","NLA06608-0006",41.68314624,-73.1465177,"8","Year2007",23.08342257,0.00533237284913235,-0.00739260781356985,-0.00666066644588967,-0.0201175884762721,8.4,1247,198.75,68.3,1.3,6,18.6
"180","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"181","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"182","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"183","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"184","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"185","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"186","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"187","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"188","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"189","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"190","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"191","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"192","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"193","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"194","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"195","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,0.0149507719649705,0,0.00593295898140251,-0.00769102211659539,5.5,817,390.86,63.8,12.3,3.3,10.3
"196","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"197","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"198","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"199","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"200","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"201","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"202","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"203","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"204","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"205","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"206","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"207","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"208","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"209","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"210","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"211","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,0.00265300025787919,0,0.0102411711132482,0.0202636505516822,9.6,880,261.56,34.6,0.9,7.2,41.8
"212","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"213","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"214","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"215","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"216","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"217","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"218","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"219","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"220","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"221","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"222","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"223","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"224","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"225","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"226","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"227","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"228","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"229","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"230","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"231","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"232","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"233","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"234","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"235","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"236","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"237","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"238","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"239","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"240","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"241","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,0.00258267894403424,-0.000939155979648814,0.00185351576181515,-0.00235558794895522,8.6,784,284.65,20.8,9.8,53.8,3.2
"242","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,0.00331893755107562,-0.00425116853968656,0.00183786356068739,-0.0022390076854898,8.6,784,284.65,27.395132,11.444847,43.086484,0
"243","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,0.00331893755107562,-0.00425116853968656,0.00183786356068739,-0.0022390076854898,8.6,784,284.65,27.395132,11.444847,43.086484,0
"244","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,0.00331893755107562,-0.00425116853968656,0.00183786356068739,-0.0022390076854898,8.6,784,284.65,27.395132,11.444847,43.086484,0
"245","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,0.00331893755107562,-0.00425116853968656,0.00183786356068739,-0.0022390076854898,8.6,784,284.65,27.395132,11.444847,43.086484,0
"246","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,0.00331893755107562,-0.00425116853968656,0.00183786356068739,-0.0022390076854898,8.6,784,284.65,27.395132,11.444847,43.086484,0
"247","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,0.00331893755107562,-0.00425116853968656,0.00183786356068739,-0.0022390076854898,8.6,784,284.65,27.395132,11.444847,43.086484,0
