"","siteid","lat","long","ecoreg","era","area","doc","no3","tn","tp","temp","precip","elev","forest","wetland","ag","urban"
"181","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.68,0.005,0.493,8,5.5,817,390.86,63.8,12.3,10.3,3.3
"182","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.68,0.005,0.493,8,5.5,817,390.86,63.8,12.3,10.3,3.3
"183","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.68,0.005,0.493,8,5.5,817,390.86,63.8,12.3,10.3,3.3
"184","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.68,0.005,0.493,8,5.5,817,390.86,63.8,12.3,10.3,3.3
"185","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.68,0.005,0.493,8,5.5,817,390.86,63.8,12.3,10.3,3.3
"186","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.68,0.005,0.493,8,5.5,817,390.86,63.8,12.3,10.3,3.3
"187","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.68,0.005,0.493,8,5.5,817,390.86,63.8,12.3,10.3,3.3
"188","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.52,0.005,0.523,7,5.5,817,390.86,63.8,12.3,10.3,3.3
"189","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.52,0.005,0.523,7,5.5,817,390.86,63.8,12.3,10.3,3.3
"190","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.52,0.005,0.523,7,5.5,817,390.86,63.8,12.3,10.3,3.3
"191","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.52,0.005,0.523,7,5.5,817,390.86,63.8,12.3,10.3,3.3
"192","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.52,0.005,0.523,7,5.5,817,390.86,63.8,12.3,10.3,3.3
"193","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.52,0.005,0.523,7,5.5,817,390.86,63.8,12.3,10.3,3.3
"194","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.52,0.005,0.523,7,5.5,817,390.86,63.8,12.3,10.3,3.3
"195","NLA06608-0007",45.58064546,-92.04001797,"8","Year2007",9.127280415,6.52,0.005,0.523,7,5.5,817,390.86,63.8,12.3,10.3,3.3
"196","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.6,0.005,0.801,66,9.6,880,261.56,34.6,0.9,41.8,7.2
"197","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.6,0.005,0.801,66,9.6,880,261.56,34.6,0.9,41.8,7.2
"198","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.6,0.005,0.801,66,9.6,880,261.56,34.6,0.9,41.8,7.2
"199","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.6,0.005,0.801,66,9.6,880,261.56,34.6,0.9,41.8,7.2
"200","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.13,0.005,1.525,79,9.6,880,261.56,34.6,0.9,41.8,7.2
"201","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.13,0.005,1.525,79,9.6,880,261.56,34.6,0.9,41.8,7.2
"202","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.13,0.005,1.525,79,9.6,880,261.56,34.6,0.9,41.8,7.2
"203","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.13,0.005,1.525,79,9.6,880,261.56,34.6,0.9,41.8,7.2
"204","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.13,0.005,1.525,79,9.6,880,261.56,34.6,0.9,41.8,7.2
"205","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.13,0.005,1.525,79,9.6,880,261.56,34.6,0.9,41.8,7.2
"206","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.13,0.005,1.525,79,9.6,880,261.56,34.6,0.9,41.8,7.2
"207","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.13,0.005,1.525,79,9.6,880,261.56,34.6,0.9,41.8,7.2
"208","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.6,0.005,0.801,66,9.6,880,261.56,34.6,0.9,41.8,7.2
"209","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.6,0.005,0.801,66,9.6,880,261.56,34.6,0.9,41.8,7.2
"210","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.6,0.005,0.801,66,9.6,880,261.56,34.6,0.9,41.8,7.2
"211","NLA06608-0008",41.29211104,-93.59040488,"9","Year2007",13.32280668,7.6,0.005,0.801,66,9.6,880,261.56,34.6,0.9,41.8,7.2
"212","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"213","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"214","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"215","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"216","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"217","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"218","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"219","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"220","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"221","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"222","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"223","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"224","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"225","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"226","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"227","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"228","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"229","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"230","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"231","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"232","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"233","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"234","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"235","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.94,0.005,0.473,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"236","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"237","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"238","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"239","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"240","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"241","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.55,0.005,0.485,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"242","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,4.72,0.002,0.489,18,8.6,784,284.65,27.395132,11.444847,0,43.086484
"243","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,4.72,0.002,0.489,18,8.6,784,284.65,27.395132,11.444847,0,43.086484
"244","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,4.72,0.002,0.489,18,8.6,784,284.65,27.395132,11.444847,0,43.086484
"245","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,4.72,0.002,0.489,18,8.6,784,284.65,27.395132,11.444847,0,43.086484
"246","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,4.72,0.002,0.489,18,8.6,784,284.65,27.395132,11.444847,0,43.086484
"247","NLA06608-0010",42.61885968,-83.50544419,"8","Year2012",1.7379,4.72,0.002,0.489,18,8.6,784,284.65,27.395132,11.444847,0,43.086484
"248","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"249","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"250","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"251","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"252","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"253","NLA06608-0010",42.61823014,-83.50588771,"8","Year2007",2.93251514,4.54,0,0.549,10,8.6,784,284.65,20.8,9.8,3.2,53.8
"254","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,6.14,0.155,1.052,142,15.5,895,255.6,13.4,0,17.8,4.9
"255","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,6.14,0.155,1.052,142,15.5,895,255.6,13.4,0,17.8,4.9
"256","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,6.14,0.155,1.052,142,15.5,895,255.6,13.4,0,17.8,4.9
"257","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,6.14,0.155,1.052,142,15.5,895,255.6,13.4,0,17.8,4.9
"258","NLA06608-0012",35.99293158,-96.87367696,"9","Year2012",83.22607246,7.33,0.13,1.09,119,15.5,895,255.6,13.382353,0,17.757352,4.947014
"259","NLA06608-0012",35.99293158,-96.87367696,"9","Year2012",83.22607246,7.33,0.13,1.09,119,15.5,895,255.6,13.382353,0,17.757352,4.947014
"260","NLA06608-0012",35.99293158,-96.87367696,"9","Year2012",83.22607246,7.33,0.13,1.09,119,15.5,895,255.6,13.382353,0,17.757352,4.947014
"261","NLA06608-0012",35.99293158,-96.87367696,"9","Year2012",83.22607246,7.33,0.13,1.09,119,15.5,895,255.6,13.382353,0,17.757352,4.947014
"262","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,6.14,0.155,1.052,142,15.5,895,255.6,13.4,0,17.8,4.9
"263","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,6.14,0.155,1.052,142,15.5,895,255.6,13.4,0,17.8,4.9
"264","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,6.14,0.155,1.052,142,15.5,895,255.6,13.4,0,17.8,4.9
"265","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,6.14,0.155,1.052,142,15.5,895,255.6,13.4,0,17.8,4.9
"266","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,8.01,0.29,1.026,159,15.5,895,255.6,13.4,0,17.8,4.9
"267","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,8.01,0.29,1.026,159,15.5,895,255.6,13.4,0,17.8,4.9
"268","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,8.01,0.29,1.026,159,15.5,895,255.6,13.4,0,17.8,4.9
"269","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,8.01,0.29,1.026,159,15.5,895,255.6,13.4,0,17.8,4.9
"270","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,8.01,0.29,1.026,159,15.5,895,255.6,13.4,0,17.8,4.9
"271","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,8.01,0.29,1.026,159,15.5,895,255.6,13.4,0,17.8,4.9
"272","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,8.01,0.29,1.026,159,15.5,895,255.6,13.4,0,17.8,4.9
"273","NLA06608-0012",35.99078823,-96.87178731,"9","Year2007",83.21774471,8.01,0.29,1.026,159,15.5,895,255.6,13.4,0,17.8,4.9
"274","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"275","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"276","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"277","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"278","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"279","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"280","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"281","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"282","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"283","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"284","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"285","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"286","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"287","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"288","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"289","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"290","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"291","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"292","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"293","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"294","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"295","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"296","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"297","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.41,0.016,0.264,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"298","NLA06608-0013",39.97091954,-74.5712097,"8","Year2012",78.76134668,6.22,0.003,0.399,39,11.7,1124,15.44,39.42289,25.46026,3.158677,19.134907
"299","NLA06608-0013",39.97091954,-74.5712097,"8","Year2012",78.76134668,6.22,0.003,0.399,39,11.7,1124,15.44,39.42289,25.46026,3.158677,19.134907
"300","NLA06608-0013",39.97091954,-74.5712097,"8","Year2012",78.76134668,6.22,0.003,0.399,39,11.7,1124,15.44,39.42289,25.46026,3.158677,19.134907
"301","NLA06608-0013",39.97091954,-74.5712097,"8","Year2012",78.76134668,6.22,0.003,0.399,39,11.7,1124,15.44,39.42289,25.46026,3.158677,19.134907
"302","NLA06608-0013",39.97091954,-74.5712097,"8","Year2012",78.76134668,6.22,0.003,0.399,39,11.7,1124,15.44,39.42289,25.46026,3.158677,19.134907
"303","NLA06608-0013",39.97091954,-74.5712097,"8","Year2012",78.76134668,6.22,0.003,0.399,39,11.7,1124,15.44,39.42289,25.46026,3.158677,19.134907
"304","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"305","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"306","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"307","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"308","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"309","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.29,0,0.233,20,11.7,1124,15.44,46.3,18.9,10.9,18.7
"310","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"311","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"312","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"313","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"314","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"315","NLA06608-0013",39.97428032,-74.56255123,"8","Year2007",93.76924728,4.79,0.005,0.384,28,11.7,1124,15.44,46.3,18.9,10.9,18.7
"316","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"317","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"318","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"319","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"320","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"321","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"322","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"323","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"324","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"325","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"326","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"327","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"328","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"329","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"330","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"331","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"332","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"333","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"334","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"335","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"336","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"337","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"338","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"339","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.53,0.495,4.325,161,5,421,498.4,0,13.7,50.4,5
"340","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"341","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"342","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"343","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"344","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"345","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,40.88,0.005,4.456,175,5,421,498.4,0,13.7,50.4,5
"346","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"347","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"348","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"349","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"350","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"351","NLA06608-0014",47.83492738,-100.5756807,"9","Year2007",7.066625128,41.27,0.005,4.147,175,5,421,498.4,0,13.7,50.4,5
"352","NLA06608-0015",33.0071076,-107.2747938,"10","Year2007",68562.98157,3.78,0.005,0.47,109,15.1,252,1275.36,29.8,1.3,2.3,1.6
"353","NLA06608-0015",33.0071076,-107.2747938,"10","Year2007",68562.98157,3.78,0.005,0.47,109,15.1,252,1275.36,29.8,1.3,2.3,1.6
"354","NLA06608-0015",33.0071076,-107.2747938,"10","Year2007",68562.98157,3.78,0.005,0.47,109,15.1,252,1275.36,29.8,1.3,2.3,1.6
"355","NLA06608-0015",33.0071076,-107.2747938,"10","Year2007",68562.98157,3.78,0.005,0.47,109,15.1,252,1275.36,29.8,1.3,2.3,1.6
"356","NLA06608-0015",33.0071076,-107.2747938,"10","Year2007",68562.98157,3.78,0.005,0.47,109,15.1,252,1275.36,29.8,1.3,2.3,1.6
"357","NLA06608-0015",33.0071076,-107.2747938,"10","Year2007",68562.98157,3.78,0.005,0.47,109,15.1,252,1275.36,29.8,1.3,2.3,1.6
